175.82904,1.00000,215.44599,208.14192,1.00000,1.00000,1.00000,1.00000,1.00000,125.77815,1.00000,203.69544,160.41792,140.47880,1.00000,1.00000,1.00000,207.68002,1.00000,251.09555,1.00000,1.00000,138.09323,1.00000
150.34873,235.27567,277.79087,281.00825,1.00000,1.00000,1.00000,1.00000,1.00000,189.69175,1.00000,182.78757,110.39487,137.79184,1.00000,1.00000,1.00000,164.31680,1.00000,216.39401,1.00000,1.00000,211.08655,1.00000
185.71575,127.07201,289.83726,203.77200,1.00000,1.00000,1.00000,1.00000,1.00000,247.08370,1.00000,192.71285,152.68707,184.74831,1.00000,1.00000,1.00000,1.00000,1.00000,263.86315,1.00000,1.00000,219.06792,1.00000
223.23667,193.76811,252.58357,166.57708,1.00000,1.00000,1.00000,1.00000,1.00000,268.13077,1.00000,240.11672,227.21479,172.04862,1.00000,1.00000,1.00000,206.43371,1.00000,256.91570,1.00000,1.00000,279.83237,1.00000
196.17184,205.22708,300.00000,300.00000,1.00000,1.00000,1.00000,1.00000,1.00000,300.00000,1.00000,133.25568,243.19020,185.49005,1.00000,1.00000,1.00000,88.78984,1.00000,204.48318,1.00000,1.00000,299.79203,1.00000
196.34121,233.02273,204.04343,268.89053,1.00000,1.00000,1.00000,1.00000,1.00000,142.39362,1.00000,247.70809,213.66396,167.22999,1.00000,1.00000,1.00000,129.21769,1.00000,253.07269,1.00000,1.00000,300.00000,1.00000
210.21059,84.40190,177.71188,218.72000,1.00000,1.00000,1.00000,1.00000,1.00000,241.19911,1.00000,134.70982,124.38973,234.96208,1.00000,1.00000,1.00000,166.98312,1.00000,274.87976,1.00000,1.00000,154.88434,1.00000
212.89194,164.72942,265.35129,267.85386,1.00000,1.00000,1.00000,1.00000,1.00000,274.05289,1.00000,256.39365,232.33787,234.13888,1.00000,1.00000,1.00000,193.97394,1.00000,257.69393,1.00000,1.00000,184.58498,1.00000
176.11036,300.00000,233.54829,192.79335,1.00000,1.00000,1.00000,1.00000,1.00000,213.67769,1.00000,212.75333,294.47361,233.23228,1.00000,1.00000,1.00000,202.69995,1.00000,218.87857,1.00000,1.00000,172.14785,1.00000
217.88996,265.43570,300.00000,300.00000,1.00000,1.00000,1.00000,1.00000,1.00000,217.57395,1.00000,163.11581,159.70441,265.89617,1.00000,1.00000,1.00000,68.47996,1.00000,300.00000,1.00000,1.00000,197.02351,1.00000
