62.60957,1.00000,1.00000,415.29376,186.40479,196.70044,152.90818,1.00000,214.17987,317.57274,1.00000,65.83808,1.00000,222.19238,72.66786,137.79466,153.56637,1.00000,310.72338,162.41077,1.00000,124.01063,325.14486,230.52464,1.00000,1.00000,1.00000,159.83967,184.41573,121.46051,111.94135,160.17274,160.43250,179.82725,131.39157,98.24903,234.69744,1.00000,1.00000,94.69668,138.96068,113.49075,1.00000,166.15245,1.00000,197.67414,1.00000,304.15512,148.57990,126.05929,154.40226,130.57701,272.17338,93.19372,112.21480,371.42555,1.00000,1.00000,126.83828,236.92099,191.07121,124.88179,285.54955,277.40913,1.00000,114.82676,85.30140,112.61805,258.43887,244.09142,103.42541,1.00000,1.00000,152.67334,186.97411,50.16041,318.27199,281.42529,302.61293,178.70740,90.50436,281.60258,1.00000,251.57761,1.00000,1.00000,1.00000,1.00000,224.92306,1.00000,373.78450,76.04200,141.10319,86.59566,154.24465,1.00000,1.00000,152.83404,126.45160,1.00000
104.88190,1.00000,1.00000,287.47650,403.74541,440.16453,83.17015,1.00000,146.43156,220.79176,1.00000,131.93724,1.00000,178.31733,135.21227,158.71718,178.78179,1.00000,337.54686,72.31296,1.00000,321.56361,152.67472,248.16426,1.00000,1.00000,1.00000,90.96801,333.19808,94.37880,180.85499,117.97048,152.47940,205.04761,58.42451,18.31794,170.39329,1.00000,1.00000,64.01256,284.09119,174.98558,1.00000,142.95943,1.00000,407.35563,1.00000,356.87584,136.89940,180.09753,196.67815,183.89069,135.56899,308.39294,110.95157,202.25872,1.00000,1.00000,88.81546,138.54711,184.61500,155.37415,215.32811,125.47769,1.00000,278.89875,169.74591,107.67664,175.13747,273.45877,117.91532,1.00000,1.00000,83.53001,140.73979,86.51224,173.59791,259.92812,241.30658,53.04912,115.24027,267.09741,1.00000,345.56671,1.00000,1.00000,1.00000,1.00000,104.68789,1.00000,385.20325,270.02487,86.97042,121.65167,251.45874,1.00000,1.00000,99.35830,120.72128,1.00000
148.35360,1.00000,1.00000,315.66264,328.56903,259.10971,104.89172,1.00000,223.59735,402.67954,1.00000,88.28340,1.00000,310.26239,131.75693,162.42790,163.60234,1.00000,307.77171,118.24505,1.00000,260.51966,203.13207,191.95061,1.00000,1.00000,1.00000,185.27706,189.05501,102.34788,298.53208,113.75251,188.90393,134.26216,100.83029,115.23008,149.63274,1.00000,1.00000,112.56926,133.91113,87.07021,1.00000,132.51020,1.00000,293.85818,1.00000,96.13303,104.32818,69.45325,116.19534,113.71788,240.74507,266.15285,134.90889,141.92249,1.00000,1.00000,80.89572,396.62270,172.40333,107.11989,245.85246,180.35268,1.00000,181.13740,127.56411,95.61150,301.68781,201.30989,131.47251,1.00000,1.00000,144.88758,191.90260,125.48991,255.64250,122.71162,131.11824,136.51090,125.74461,210.81741,1.00000,312.32955,1.00000,1.00000,1.00000,1.00000,306.93201,1.00000,334.17537,144.16598,182.75081,107.37075,177.17065,1.00000,1.00000,119.90685,171.38315,1.00000
163.04855,1.00000,1.00000,319.35798,150.56451,317.00315,109.82208,1.00000,253.65950,347.80992,1.00000,141.52374,1.00000,264.34735,134.38333,186.23441,203.47206,1.00000,288.88573,77.71544,1.00000,288.13653,321.48688,318.66486,1.00000,1.00000,1.00000,60.54990,259.02530,183.64977,261.46169,87.33749,99.58686,61.85630,92.56479,151.37401,314.38804,1.00000,1.00000,48.27263,203.00360,201.02266,1.00000,136.78679,1.00000,253.00423,1.00000,122.30998,117.21922,84.45643,137.35640,107.37013,175.62301,203.96437,159.31503,309.22709,1.00000,1.00000,114.90005,245.92594,98.39002,77.78501,295.94867,221.34889,1.00000,261.69237,165.53442,106.33821,356.29164,214.62667,129.63167,1.00000,1.00000,153.35863,258.32339,103.78370,220.47765,249.33036,274.79501,162.09333,115.76672,343.17799,1.00000,429.80224,1.00000,1.00000,1.00000,1.00000,289.76281,1.00000,395.15474,165.43946,116.95696,134.84432,182.33003,1.00000,1.00000,109.75133,285.09876,1.00000
147.29045,1.00000,1.00000,220.57702,304.69554,266.24812,47.18446,1.00000,168.92815,318.18144,1.00000,91.78968,1.00000,235.27544,94.44672,238.85172,234.29043,1.00000,245.49520,126.47683,1.00000,251.00879,293.62748,265.64472,1.00000,1.00000,1.00000,171.66265,540.09799,105.21828,163.07585,135.27778,147.75443,217.42006,157.03318,187.39738,155.64792,1.00000,1.00000,124.16685,191.82261,138.20928,1.00000,162.71619,1.00000,295.76434,1.00000,233.41816,120.28434,129.01571,146.04498,130.46269,190.54468,140.45612,187.92158,227.13870,1.00000,1.00000,130.22416,252.56125,103.76820,86.67322,129.69196,427.95758,1.00000,403.01662,128.61252,180.71420,324.62983,227.13437,103.17518,1.00000,1.00000,166.84696,295.09322,120.46254,238.77533,18.62699,303.53082,135.12810,44.43847,290.42535,1.00000,385.70399,1.00000,1.00000,1.00000,1.00000,29.91752,1.00000,295.00079,201.39703,219.64526,25.52427,168.06465,1.00000,1.00000,122.25710,144.64845,1.00000
162.27384,1.00000,1.00000,233.32104,419.41704,215.10495,59.52964,1.00000,321.65950,367.09117,1.00000,75.22399,1.00000,159.15984,156.76639,290.75201,210.85431,1.00000,241.69266,156.53931,1.00000,200.99994,316.01537,267.57251,1.00000,1.00000,1.00000,94.52489,271.26407,101.23053,222.25784,90.74572,195.57619,135.57849,77.91183,118.20063,255.18486,1.00000,1.00000,103.71003,238.87381,67.19207,1.00000,85.96902,1.00000,253.05757,1.00000,235.83946,71.02880,122.46968,208.07329,249.01423,282.88581,340.86189,98.29486,222.83656,1.00000,1.00000,92.37368,241.80326,182.91473,103.90539,240.07123,287.85167,1.00000,222.77089,231.24944,176.33120,238.49508,148.90170,145.63748,1.00000,1.00000,101.47551,98.25831,155.40527,265.62527,266.48242,242.02862,110.77368,164.57280,310.23325,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,256.07022,1.00000,207.98731,202.95995,119.34526,126.56115,190.35438,1.00000,1.00000,79.22365,187.86963,1.00000
112.00715,1.00000,1.00000,315.81156,199.02458,163.39526,188.94236,1.00000,215.90947,117.49235,1.00000,76.76869,1.00000,282.61647,182.17858,121.10516,188.83310,1.00000,183.66639,136.45280,1.00000,177.67061,209.71685,221.27960,1.00000,1.00000,1.00000,153.09803,307.90691,115.23904,245.48548,25.22493,168.35132,112.77927,38.79435,125.31264,300.65830,1.00000,1.00000,70.35987,225.60872,140.84893,1.00000,217.21614,1.00000,187.60952,1.00000,313.73854,100.88885,66.23081,182.83565,195.37810,171.79258,69.97255,122.07086,166.13983,1.00000,1.00000,77.20861,335.86197,147.89435,164.46578,309.87419,290.34757,1.00000,328.20565,137.06590,131.23370,360.03096,120.84052,94.14714,1.00000,1.00000,102.33211,194.91761,86.98118,294.33154,225.29778,119.50722,172.26669,146.78852,245.22559,1.00000,349.59542,1.00000,1.00000,1.00000,1.00000,260.18796,1.00000,454.76754,185.87886,177.46618,161.63197,164.57711,1.00000,1.00000,145.40615,98.52510,1.00000
189.12589,1.00000,1.00000,153.27266,275.91857,237.57715,129.15521,1.00000,154.74687,458.35866,1.00000,44.05102,1.00000,365.23228,161.74909,223.63907,155.72382,1.00000,303.88816,154.77727,1.00000,364.30403,237.11974,311.35263,1.00000,1.00000,1.00000,180.33831,313.18370,92.03334,313.14411,48.53782,178.40911,76.21367,96.75167,198.92456,197.91117,1.00000,1.00000,70.61345,67.90197,74.69832,1.00000,204.68059,1.00000,321.51775,1.00000,220.61090,139.30620,114.29956,234.32105,143.49007,180.20047,214.99569,142.61417,285.13401,1.00000,1.00000,87.98737,258.07281,56.82536,125.92596,309.02216,194.83847,1.00000,191.29278,139.92496,185.71208,303.98603,243.95996,185.19246,1.00000,1.00000,124.71614,146.22706,137.31038,244.90454,133.60492,178.02229,85.42836,123.47021,298.72967,1.00000,416.28782,1.00000,1.00000,1.00000,1.00000,252.67744,1.00000,207.30842,201.20286,191.14692,101.80613,179.23211,1.00000,1.00000,126.62662,139.69900,1.00000
148.85082,1.00000,1.00000,366.92824,291.98384,229.32768,54.32811,1.00000,128.41168,363.94418,1.00000,91.73729,1.00000,329.74702,86.71416,152.77557,97.66984,1.00000,306.49413,140.63594,1.00000,202.80880,222.78370,232.65055,1.00000,1.00000,1.00000,209.72322,401.62545,150.01528,235.80558,131.11181,119.97811,115.16534,132.28280,49.68735,156.49755,1.00000,1.00000,85.52961,194.91927,116.84274,1.00000,139.70750,1.00000,276.37462,1.00000,183.77920,81.19259,125.88619,1.00000,161.73081,139.63407,192.72824,81.47520,213.95024,1.00000,1.00000,91.36794,286.65565,141.76358,138.49166,299.65368,364.33701,1.00000,285.86738,196.53310,199.24533,240.75410,262.13252,123.98606,1.00000,1.00000,79.07949,150.34807,42.42318,354.40481,312.41246,213.74167,145.00695,141.02933,192.46261,1.00000,283.78669,1.00000,1.00000,1.00000,1.00000,445.69339,1.00000,118.26294,103.93922,232.51701,125.49047,187.83017,1.00000,1.00000,135.14176,202.20662,1.00000
143.69158,1.00000,1.00000,277.49315,299.74899,337.59389,45.18588,1.00000,157.01972,294.84971,1.00000,124.92345,1.00000,163.42358,144.68269,226.09272,221.18138,1.00000,237.12040,162.30475,1.00000,290.85109,261.29399,197.56795,1.00000,1.00000,1.00000,203.16966,248.19780,137.01129,253.14933,152.83087,142.80166,184.54438,148.36877,123.79294,175.40557,1.00000,1.00000,113.34193,113.32716,98.61551,1.00000,124.18812,1.00000,450.90213,1.00000,321.93978,140.04007,160.38591,312.36087,49.88301,189.01108,251.70542,114.71752,222.28783,1.00000,1.00000,120.79748,324.36433,64.95295,72.71399,284.69162,302.67817,1.00000,202.88267,188.85723,203.90944,260.95553,216.16000,153.84208,1.00000,1.00000,114.85479,130.28089,90.19013,222.11303,82.08560,236.33255,187.36336,120.98157,178.84477,1.00000,281.94604,1.00000,1.00000,1.00000,1.00000,229.78677,1.00000,284.92799,222.13717,89.55787,160.35453,314.72083,1.00000,1.00000,81.15138,75.16225,1.00000
130.82650,1.00000,1.00000,294.16186,310.94575,273.68810,114.99257,1.00000,316.05526,194.65467,1.00000,47.96918,1.00000,377.48668,116.12226,179.90555,250.67307,1.00000,280.17703,105.32837,1.00000,218.08711,190.92209,306.11976,1.00000,1.00000,1.00000,278.56395,164.19813,102.57553,284.11498,97.41560,70.25579,174.01757,57.95087,130.86594,162.60888,1.00000,1.00000,92.58830,188.69819,155.17535,1.00000,200.06517,1.00000,269.42153,1.00000,300.79577,91.50767,144.50474,200.83223,251.47434,200.64509,225.50716,123.65471,261.01152,1.00000,1.00000,81.22244,376.17297,89.21344,104.46420,344.61015,327.27629,1.00000,253.13322,115.11782,204.92031,248.23813,243.02582,107.93296,1.00000,1.00000,113.40178,163.93246,100.72902,264.75503,262.11069,317.05554,120.91988,82.66825,326.46112,1.00000,159.53309,1.00000,1.00000,1.00000,1.00000,231.21677,1.00000,368.55588,131.27049,173.88963,102.08096,122.19852,1.00000,1.00000,146.24348,163.74353,1.00000
162.06085,1.00000,1.00000,321.11618,297.08437,296.23862,112.12537,1.00000,140.31585,373.82660,1.00000,98.98522,1.00000,265.75450,148.77518,159.24454,325.76011,1.00000,311.20824,143.63897,1.00000,264.32598,190.98526,284.45066,1.00000,1.00000,1.00000,195.30143,320.75693,91.50247,351.33508,97.73491,101.13810,157.29224,129.37647,122.01488,165.64459,1.00000,1.00000,107.99079,234.83850,88.05947,1.00000,110.07154,1.00000,224.76434,1.00000,265.92825,91.30832,116.01185,256.31289,176.01876,247.93896,142.79509,113.67102,208.49079,1.00000,1.00000,71.03142,263.71759,171.10586,147.92254,315.47424,424.02800,1.00000,241.16403,141.44600,176.84241,127.18271,160.35225,121.60031,1.00000,1.00000,176.21171,123.10325,70.25263,271.84121,231.38943,143.94437,112.74971,85.34569,198.06249,1.00000,311.87682,1.00000,1.00000,1.00000,1.00000,319.52396,1.00000,266.43333,288.03010,230.65661,133.84180,240.05064,1.00000,1.00000,135.06149,228.74898,1.00000
158.91820,1.00000,1.00000,140.64804,298.51927,270.51371,188.73066,1.00000,185.38581,441.41127,1.00000,109.09009,1.00000,279.19730,178.62301,283.37614,265.91383,1.00000,236.86713,10.55531,1.00000,284.84151,242.90146,354.44948,1.00000,1.00000,1.00000,142.46518,403.16572,129.35118,235.69963,128.78424,252.42864,151.10267,99.10528,171.66315,152.53432,1.00000,1.00000,79.24642,185.85179,71.29901,1.00000,153.05885,1.00000,393.82760,1.00000,224.81420,134.53359,70.06768,261.90993,64.69016,205.13552,163.98752,140.99419,102.31447,1.00000,1.00000,128.55330,274.70095,127.45637,143.00035,230.29019,101.98311,1.00000,248.31232,141.57821,172.64889,231.33220,209.08435,112.89119,1.00000,1.00000,66.72797,188.14389,82.69799,396.08802,367.97011,171.04334,191.57072,201.80928,278.56639,1.00000,207.14910,1.00000,1.00000,1.00000,1.00000,183.18616,1.00000,204.80937,245.72556,75.56685,196.01397,191.95442,1.00000,1.00000,114.65327,293.66174,1.00000
