3.331641180466959185e+01,4.138963886483193022e+01,2.690469497393013754e+01,3.822691913294934096e+01,1.995193009302344933e+01,2.190975502461359170e+01,2.591081088594530968e+01,3.917303267815130141e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.927395385734579492e+01,2.481571706928911425e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.751226499813917670e+01,1.694314717663588610e+01,2.924254606235557929e+01,2.837228026544332238e+01,1.612362246304532931e+01,3.380376068145677237e+01
2.285444357410763772e+01,2.099319432997339518e+01,3.155384071066573526e+01,4.188225786657385186e+01,2.656431363896081521e+01,1.720281984313986356e+01,3.014952376831559988e+01,4.035496021945150602e+01,2.251558487139272913e+01,1.827850764053553689e+01
2.155419197729034408e+01,2.125587567537093392e+01,3.519049247610917774e+01,0.000000000000000000e+00,1.669691490373273268e+01,3.065635583850490775e+01,3.159993935870903314e+01,4.031288948322698218e+01,3.191506073540359978e+01,0.000000000000000000e+00
4.490498339277496598e+01,0.000000000000000000e+00,3.434056758113458585e+01,2.797973942690189375e+01,1.797497853064669826e+01,2.096397057678763076e+01,3.895485806942486562e+01,3.333037499008010229e+01,0.000000000000000000e+00,4.365223435109100336e+01
1.571997816014767579e+01,3.746767749393459468e+01,0.000000000000000000e+00,1.772352542942436671e+01,4.151177645255359039e+01,0.000000000000000000e+00,3.869044082076118940e+01,1.848088746062601828e+01,3.426598090306941202e+01,1.613812156427744071e+01
3.952489536359721711e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.407530018610957256e+01,1.902118795750851277e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.638356026203373617e+01,0.000000000000000000e+00,1.715913932508118478e+01
0.000000000000000000e+00,3.609720841548032411e+01,2.619403663472803601e+01,3.236825476926592415e+01,3.066206733549725527e+01,3.419582057472695169e+01,3.710838361125748719e+01,1.878834640193900540e+01,0.000000000000000000e+00,3.006731033520674146e+01
1.730804271851451404e+01,0.000000000000000000e+00,3.950062947567480620e+01,3.273641717131632589e+01,0.000000000000000000e+00,3.998370313462364578e+01,4.237019376756597211e+01,1.725685545403866428e+01,0.000000000000000000e+00,1.644715408281918556e+01
3.575765091119247785e+01,4.407938954109403085e+01,1.662209197627807100e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.291656882790225680e+01,3.793588363675476671e+01,2.836659776145367573e+01,1.562372261146446384e+01
