5.552735300778265781e+01,6.898273144138654800e+01,4.484115828988356611e+01,6.371153188824889924e+01,3.325321682170574888e+01,3.651625837435598498e+01,4.318468480990885183e+01,6.528838779691884042e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.545658976224299863e+01,4.135952844881519042e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.918710833023196471e+01,2.823857862772647564e+01,4.873757677059263216e+01,4.728713377573887300e+01,2.687270410507555241e+01,5.633960113576128492e+01
3.809073929017939975e+01,3.498865721662232886e+01,5.258973451777622898e+01,6.980376311095642450e+01,4.427385606493469083e+01,2.867136640523310476e+01,5.024920628052600335e+01,6.725826703241918381e+01,3.752597478565454736e+01,3.046417940089256504e+01
3.592365329548390918e+01,3.542645945895155535e+01,5.865082079351529387e+01,0.000000000000000000e+00,2.782819150622122351e+01,5.109392639750818432e+01,5.266656559784838976e+01,6.718814913871163697e+01,5.319176789233933533e+01,0.000000000000000000e+00
7.484163898795827663e+01,0.000000000000000000e+00,5.723427930189097879e+01,4.663289904483649195e+01,2.995829755107783399e+01,3.493995096131271794e+01,6.492476344904144980e+01,5.555062498346683952e+01,0.000000000000000000e+00,7.275372391848500797e+01
2.619996360024612869e+01,6.244612915655766017e+01,0.000000000000000000e+00,2.953920904904061118e+01,6.918629408758931731e+01,0.000000000000000000e+00,6.448406803460198944e+01,3.080147910104336262e+01,5.710996817178235574e+01,2.689686927379573689e+01
6.587482560599536896e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.345883364351595901e+01,3.170197992918085816e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.730593377005622813e+01,0.000000000000000000e+00,2.859856554180197463e+01
0.000000000000000000e+00,6.016201402580053781e+01,4.365672772454672668e+01,5.394709128210987359e+01,5.110344555916209686e+01,5.699303429121159326e+01,6.184730601876248102e+01,3.131391066989834115e+01,0.000000000000000000e+00,5.011218389201123813e+01
2.884673786419085673e+01,0.000000000000000000e+00,6.583438245945801270e+01,5.456069528552721692e+01,0.000000000000000000e+00,6.663950522437274060e+01,7.061698961260995588e+01,2.876142575673111068e+01,0.000000000000000000e+00,2.741192347136531282e+01
5.959608485198747019e+01,7.346564923515671808e+01,2.770348662713011834e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.819428137983709348e+01,6.322647272792461592e+01,4.727766293575612622e+01,2.603953768577410699e+01
