128.74046,1.00000,1.00000,296.10500,351.95887,305.75128,138.41764,1.00000,163.09190,237.70935,1.00000,106.27399,1.00000,239.10149,127.96191,167.98523,128.80997,1.00000,18.40735,108.28319,1.00000,122.23109,236.30935,213.92008,1.00000,1.00000,1.00000,217.59027,355.32512,136.54326,198.81462,120.09455,154.94331,138.34309,81.91779,125.53131,81.05065,1.00000,1.00000,95.94003
225.54653,1.00000,1.00000,224.73090,172.49338,254.96913,116.70374,1.00000,234.51807,311.67597,1.00000,120.95274,1.00000,298.21812,104.11608,214.02830,295.11694,1.00000,293.64966,126.81629,1.00000,186.18058,204.30931,334.61555,1.00000,1.00000,1.00000,165.71780,346.48282,77.93881,178.11117,49.93562,141.75300,194.44306,124.09661,156.22523,192.14152,1.00000,1.00000,82.23010
112.94192,1.00000,1.00000,144.45659,167.05560,204.33317,48.73301,1.00000,285.07618,334.76613,1.00000,100.11639,1.00000,279.74592,107.92295,226.26226,196.11127,1.00000,302.07667,54.33923,1.00000,267.36931,163.32866,128.17057,1.00000,1.00000,1.00000,193.04032,214.77294,93.53917,342.88834,102.19436,224.65301,193.99417,114.91895,154.37237,175.79213,1.00000,1.00000,123.04895
129.59328,1.00000,1.00000,312.12626,296.58243,336.54795,126.88647,1.00000,250.50695,271.58766,1.00000,80.29459,1.00000,129.09702,86.53386,90.61846,186.80905,1.00000,218.14193,127.59070,1.00000,279.56636,221.95976,221.23636,1.00000,1.00000,1.00000,244.10971,310.07412,113.37728,256.58211,151.66894,99.44187,67.48049,41.23682,102.10913,275.90642,1.00000,1.00000,85.73270
131.02822,1.00000,1.00000,161.24263,310.01908,240.38156,102.96995,1.00000,198.49004,444.71814,1.00000,124.16697,1.00000,279.73094,139.38510,136.78585,291.40101,1.00000,267.61144,95.68949,1.00000,131.48450,297.11414,275.89413,1.00000,1.00000,1.00000,159.40529,329.21604,137.57685,183.14513,141.70348,100.37617,70.03589,119.02144,129.81566,246.02014,1.00000,1.00000,40.62605
83.06527,1.00000,1.00000,377.46723,311.43501,346.32297,111.40168,1.00000,167.95444,477.97027,1.00000,62.50262,1.00000,252.67508,167.75990,127.02028,277.98352,1.00000,296.96567,97.73443,1.00000,239.03368,386.33877,167.36382,1.00000,1.00000,1.00000,179.17187,293.36652,90.63698,235.37167,136.19684,132.78260,132.25645,131.19771,123.20692,149.40623,1.00000,1.00000,104.91202
92.16568,1.00000,1.00000,223.06599,349.90511,261.21231,138.16301,1.00000,186.33066,403.19744,1.00000,95.10186,1.00000,206.27193,114.07453,293.42877,361.00883,1.00000,327.18882,131.57444,1.00000,312.73240,221.61985,321.48132,1.00000,1.00000,1.00000,206.24434,335.42051,113.65712,211.30296,120.10492,191.25146,186.68962,88.99924,122.33438,137.76449,1.00000,1.00000,108.01121
135.36291,1.00000,1.00000,236.26909,264.52602,217.34654,156.53846,1.00000,201.61193,199.19059,1.00000,141.11510,1.00000,206.84581,70.32687,187.43640,239.15081,1.00000,232.84817,124.52127,1.00000,285.76387,191.81206,204.77416,1.00000,1.00000,1.00000,202.06819,491.77589,140.55185,232.98810,148.10381,151.82132,110.79875,100.79876,142.46730,145.60254,1.00000,1.00000,125.90364
73.60050,1.00000,1.00000,380.77107,221.36475,226.03776,168.26685,1.00000,274.59727,432.87316,1.00000,127.07145,1.00000,372.33021,120.95437,159.64099,191.41106,1.00000,238.41811,140.29330,1.00000,266.11875,147.53431,163.08250,1.00000,1.00000,1.00000,275.75669,314.62795,77.28966,211.29236,63.40062,125.49533,83.37194,154.28774,88.78509,82.73909,1.00000,1.00000,83.35493
128.74627,1.00000,1.00000,266.96143,270.24295,189.50457,199.87999,1.00000,139.79589,300.84960,1.00000,139.85051,1.00000,406.18725,107.63773,186.05582,179.43137,1.00000,268.48138,132.36104,1.00000,290.95734,206.55359,260.02727,1.00000,1.00000,1.00000,193.56765,245.55200,134.64733,168.65564,107.61566,140.13886,137.93978,100.22460,138.44197,184.19714,1.00000,1.00000,89.55242
