6.663282360933918369e+01,8.277927772966386044e+01,5.380938994786027507e+01,7.645383826589868193e+01,3.990386018604689866e+01,4.381951004922718340e+01,5.182162177189061936e+01,7.834606535630260282e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.854790771469158983e+01,4.963143413857822850e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.502452999627835339e+01,3.388629435327177220e+01,5.848509212471115859e+01,5.674456053088664476e+01,3.224724492609065862e+01,6.760752136291354475e+01
4.570888714821527543e+01,4.198638865994679037e+01,6.310768142133147052e+01,8.376451573314770371e+01,5.312862727792163042e+01,3.440563968627972713e+01,6.029904753663119976e+01,8.070992043890301204e+01,4.503116974278545825e+01,3.655701528107107379e+01
4.310838395458068817e+01,4.251175135074186784e+01,7.038098495221835549e+01,0.000000000000000000e+00,3.339382980746546536e+01,6.131271167700981550e+01,6.319987871741806629e+01,8.062577896645396436e+01,6.383012147080719956e+01,0.000000000000000000e+00
8.980996678554993196e+01,0.000000000000000000e+00,6.868113516226917170e+01,5.595947885380378750e+01,3.594995706129339652e+01,4.192794115357526152e+01,7.790971613884973124e+01,6.666074998016020459e+01,0.000000000000000000e+00,8.730446870218200672e+01
3.143995632029535159e+01,7.493535498786918936e+01,0.000000000000000000e+00,3.544705085884873341e+01,8.302355290510718078e+01,0.000000000000000000e+00,7.738088164152237880e+01,3.696177492125203656e+01,6.853196180613882404e+01,3.227624312855488142e+01
7.904979072719443423e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.815060037221914513e+01,3.804237591501702553e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.276712052406747233e+01,0.000000000000000000e+00,3.431827865016236956e+01
0.000000000000000000e+00,7.219441683096064821e+01,5.238807326945607201e+01,6.473650953853184831e+01,6.132413467099451054e+01,6.839164114945390338e+01,7.421676722251497438e+01,3.757669280387801081e+01,0.000000000000000000e+00,6.013462067041348291e+01
3.461608543702902807e+01,0.000000000000000000e+00,7.900125895134961240e+01,6.547283434263265178e+01,0.000000000000000000e+00,7.996740626924729156e+01,8.474038753513194422e+01,3.451371090807732855e+01,0.000000000000000000e+00,3.289430816563837112e+01
7.151530182238495570e+01,8.815877908218806169e+01,3.324418395255614200e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.583313765580451360e+01,7.587176727350953342e+01,5.673319552290735146e+01,3.124744522292892768e+01
