128.74046,1.00000,1.00000,296.10500,351.95887,305.75128,138.41764,1.00000,163.09190,237.70935,1.00000,106.27399,1.00000,239.10149,127.96191,167.98523,128.80997,1.00000,18.40735,108.28319
225.54653,1.00000,1.00000,224.73090,172.49338,254.96913,116.70374,1.00000,234.51807,311.67597,1.00000,120.95274,1.00000,298.21812,104.11608,214.02830,295.11694,1.00000,293.64966,126.81629
112.94192,1.00000,1.00000,144.45659,167.05560,204.33317,48.73301,1.00000,285.07618,334.76613,1.00000,100.11639,1.00000,279.74592,107.92295,226.26226,196.11127,1.00000,302.07667,54.33923
129.59328,1.00000,1.00000,312.12626,296.58243,336.54795,126.88647,1.00000,250.50695,271.58766,1.00000,80.29459,1.00000,129.09702,86.53386,90.61846,186.80905,1.00000,218.14193,127.59070
131.02822,1.00000,1.00000,161.24263,310.01908,240.38156,102.96995,1.00000,198.49004,444.71814,1.00000,124.16697,1.00000,279.73094,139.38510,136.78585,291.40101,1.00000,267.61144,95.68949
83.06527,1.00000,1.00000,377.46723,311.43501,346.32297,111.40168,1.00000,167.95444,477.97027,1.00000,62.50262,1.00000,252.67508,167.75990,127.02028,277.98352,1.00000,296.96567,97.73443
92.16568,1.00000,1.00000,223.06599,349.90511,261.21231,138.16301,1.00000,186.33066,403.19744,1.00000,95.10186,1.00000,206.27193,114.07453,293.42877,361.00883,1.00000,327.18882,131.57444
135.36291,1.00000,1.00000,236.26909,264.52602,217.34654,156.53846,1.00000,201.61193,199.19059,1.00000,141.11510,1.00000,206.84581,70.32687,187.43640,239.15081,1.00000,232.84817,124.52127
73.60050,1.00000,1.00000,380.77107,221.36475,226.03776,168.26685,1.00000,274.59727,432.87316,1.00000,127.07145,1.00000,372.33021,120.95437,159.64099,191.41106,1.00000,238.41811,140.29330
128.74627,1.00000,1.00000,266.96143,270.24295,189.50457,199.87999,1.00000,139.79589,300.84960,1.00000,139.85051,1.00000,406.18725,107.63773,186.05582,179.43137,1.00000,268.48138,132.36104
149.01714,1.00000,1.00000,350.88836,242.94509,263.27412,218.64781,1.00000,223.93633,170.02251,1.00000,78.33095,1.00000,147.82179,104.75354,142.88338,140.80659,1.00000,253.40042,106.32197
172.11005,1.00000,1.00000,263.66017,360.51592,367.90511,172.41901,1.00000,158.80465,195.11297,1.00000,90.81435,1.00000,397.56045,114.49531,284.21892,192.42272,1.00000,193.04209,92.39977
118.89387,1.00000,1.00000,250.24696,204.02358,275.31562,133.85749,1.00000,206.82532,340.66499,1.00000,83.29489,1.00000,202.86775,73.56558,164.56470,200.46580,1.00000,327.22527,143.22764
117.27756,1.00000,1.00000,258.69519,270.86358,262.88179,148.14511,1.00000,72.88935,266.76554,1.00000,126.90083,1.00000,258.33865,114.88713,189.63263,269.25817,1.00000,247.57345,87.38071
85.46561,1.00000,1.00000,471.42676,276.66568,303.64854,219.43806,1.00000,166.16812,219.53248,1.00000,129.83173,1.00000,342.86617,97.59391,269.49960,246.45428,1.00000,143.77594,194.42839
104.61438,1.00000,1.00000,271.44843,191.08260,188.59198,169.51042,1.00000,241.21578,375.45144,1.00000,151.21972,1.00000,319.97278,91.16807,196.86160,246.39472,1.00000,232.52637,142.88936
139.95945,1.00000,1.00000,227.90717,173.08564,251.93937,175.71303,1.00000,214.94570,334.96296,1.00000,77.83099,1.00000,165.27221,178.34629,201.03945,174.08098,1.00000,276.03616,112.08352
179.38492,1.00000,1.00000,229.31153,338.52209,252.24660,173.62032,1.00000,260.67298,309.66167,1.00000,138.60911,1.00000,323.85724,78.85194,113.32360,254.05692,1.00000,258.25169,54.46421
232.63146,1.00000,1.00000,402.67228,188.81616,310.57932,126.09343,1.00000,172.08925,354.65922,1.00000,106.39087,1.00000,147.24651,87.16679,148.08085,171.82460,1.00000,257.02812,124.51809
172.81056,1.00000,1.00000,98.24968,317.36882,192.53384,140.22105,1.00000,196.81105,302.96409,1.00000,118.82584,1.00000,150.19094,126.79666,210.09865,215.30985,1.00000,286.90001,131.33896
