101.59500,1.00000,1.00000,288.42889,257.41740,276.34151,128.67391,1.00000,253.87538,291.44475,1.00000,99.92299,1.00000,294.83781,124.27049,207.93641,192.83216,1.00000,179.37250,82.38350,1.00000,265.23035,219.70382,304.54265,1.00000,1.00000,1.00000,133.56599,326.75252,89.67618,247.97019,74.47672,196.75811,143.44266,71.15437,128.63029,180.53687,1.00000,1.00000,118.15604
141.47313,1.00000,1.00000,240.90554,271.09360,212.30184,177.06272,1.00000,223.77768,321.72300,1.00000,93.62232,1.00000,293.95717,103.92081,190.64052,228.03779,1.00000,246.65419,111.17145,1.00000,233.85051,171.31093,258.12125,1.00000,1.00000,1.00000,286.34316,357.31896,99.04429,258.93592,119.76269,195.04370,160.01216,137.98869,123.74063,177.43933,1.00000,1.00000,98.34434
167.53715,1.00000,1.00000,245.12393,249.86636,218.16573,142.46479,1.00000,214.57945,267.85038,1.00000,137.91819,1.00000,326.18830,115.26667,193.57830,214.02475,1.00000,271.57758,95.27234,1.00000,204.32813,139.08327,174.97808,1.00000,1.00000,1.00000,203.74918,253.12253,99.04458,180.04287,88.81671,142.68815,118.75965,143.78173,128.20801,219.73189,1.00000,1.00000,110.31871
166.78916,1.00000,1.00000,278.01619,244.24609,231.85267,131.71217,1.00000,216.02506,289.22182,1.00000,146.47840,1.00000,376.57272,150.53753,178.14432,233.92581,1.00000,284.50774,95.98404,1.00000,267.30522,195.85873,233.86210,1.00000,1.00000,1.00000,171.42106,286.69992,102.69710,233.27614,112.95353,182.52338,93.40734,92.25795,108.86264,179.82258,1.00000,1.00000,90.39092
125.47247,1.00000,1.00000,294.51064,253.58078,271.18370,161.56116,1.00000,198.56179,327.08903,1.00000,128.81885,1.00000,307.55640,134.69943,209.28992,166.53737,1.00000,269.43870,101.37139,1.00000,235.33521,221.56955,216.36142,1.00000,1.00000,1.00000,167.70190,291.04202,91.68311,215.71043,114.19913,158.74372,137.87987,116.53130,125.85989,187.48874,1.00000,1.00000,120.00772
189.13217,1.00000,1.00000,275.37820,325.16815,196.72476,141.84261,1.00000,160.45877,304.64409,1.00000,125.41032,1.00000,233.97732,146.03605,140.07107,178.34139,1.00000,341.58250,84.23334,1.00000,224.63878,202.82260,245.49742,1.00000,1.00000,1.00000,158.49087,292.98432,114.60942,213.31338,141.71692,115.79133,142.43570,95.14822,122.25636,174.36948,1.00000,1.00000,97.23996
106.10321,1.00000,1.00000,279.10073,237.65726,234.40357,134.39708,1.00000,227.58349,277.65868,1.00000,84.80776,1.00000,227.41811,142.66974,191.19240,215.01082,1.00000,256.32709,112.45068,1.00000,252.67698,237.08989,243.79840,1.00000,1.00000,1.00000,174.56156,268.12482,145.37894,247.29019,88.32212,164.73044,187.64449,90.95187,139.66639,209.22260,1.00000,1.00000,102.19727
145.85405,1.00000,1.00000,250.73414,245.40223,210.96765,137.21804,1.00000,210.18054,275.33599,1.00000,113.24021,1.00000,314.02583,68.20546,249.39132,247.93312,1.00000,218.71626,94.99108,1.00000,252.04394,258.13380,301.10108,1.00000,1.00000,1.00000,256.77090,286.05159,84.29838,206.16675,105.43243,170.55074,118.93691,122.81785,114.61673,188.26043,1.00000,1.00000,109.70303
153.07281,1.00000,1.00000,254.72406,191.18398,219.22323,154.27912,1.00000,193.89850,364.80880,1.00000,110.06728,1.00000,257.99924,148.31812,239.04960,208.08596,1.00000,266.97909,116.18510,1.00000,289.95241,265.71935,255.80723,1.00000,1.00000,1.00000,173.45482,292.68420,96.50273,243.78126,124.37983,198.56447,144.24331,121.39742,111.60934,190.68185,1.00000,1.00000,114.98066
122.94540,1.00000,1.00000,198.51448,292.24594,328.94673,149.92653,1.00000,150.69664,263.20078,1.00000,128.75062,1.00000,330.84914,125.96495,256.56227,241.04083,1.00000,261.73171,92.45706,1.00000,300.08657,234.51542,275.20678,1.00000,1.00000,1.00000,178.50751,267.53232,117.43321,258.24084,103.29698,164.83210,173.88776,125.62693,121.96200,164.66641,1.00000,1.00000,88.59561
126.19707,1.00000,1.00000,256.83320,255.30203,245.63987,121.33507,1.00000,190.31982,296.61189,1.00000,119.08487,1.00000,249.85451,106.70802,220.15491,214.11522,1.00000,208.76497,109.15226,1.00000,251.03894,223.71839,211.96521,1.00000,1.00000,1.00000,215.39160,351.06908,102.16375,188.38462,139.42594,148.06076,142.98316,123.89658,118.98281,224.91331,1.00000,1.00000,122.53898
169.75146,1.00000,1.00000,275.48697,263.11508,275.57693,139.95149,1.00000,168.83764,336.75214,1.00000,129.41316,1.00000,260.55870,96.72846,167.88234,184.30326,1.00000,336.20668,98.42239,1.00000,323.18374,213.80709,203.73687,1.00000,1.00000,1.00000,202.92380,305.15181,132.59793,193.41825,110.81390,139.72840,116.98967,114.23489,147.11479,220.38394,1.00000,1.00000,118.25236
118.79274,1.00000,1.00000,252.52845,241.15087,260.42830,188.90159,1.00000,172.82132,260.90528,1.00000,104.21015,1.00000,204.77254,129.07376,203.62373,188.49902,1.00000,301.82438,82.65019,1.00000,272.82327,240.25740,335.64467,1.00000,1.00000,1.00000,240.19740,269.22905,129.69944,169.94295,126.15759,174.85236,188.56027,113.12157,132.54525,161.95271,1.00000,1.00000,98.54533
185.33938,1.00000,1.00000,214.51648,266.23311,317.03340,146.05960,1.00000,258.94084,306.20353,1.00000,128.87959,1.00000,252.51641,128.34517,170.73606,230.08661,1.00000,186.50662,98.42683,1.00000,230.77057,210.74839,243.54373,1.00000,1.00000,1.00000,152.26603,284.17789,133.32723,268.29380,144.86565,146.63895,155.21609,125.35169,126.83543,170.89309,1.00000,1.00000,106.42981
133.97506,1.00000,1.00000,234.22639,252.06314,197.85372,139.05039,1.00000,190.43655,319.98240,1.00000,109.81014,1.00000,291.94882,159.68083,189.27040,266.36811,1.00000,251.58241,104.18276,1.00000,284.03815,249.41857,260.20541,1.00000,1.00000,1.00000,188.52559,295.95241,113.33177,221.69850,124.00561,149.21067,159.96868,118.71836,92.64572,165.73945,1.00000,1.00000,106.41615
131.56631,1.00000,1.00000,236.77615,281.04256,289.18954,124.40235,1.00000,159.98519,284.97752,1.00000,105.06027,1.00000,271.46391,145.27617,184.46385,226.50052,1.00000,197.85805,91.36491,1.00000,265.00781,280.84022,276.98235,1.00000,1.00000,1.00000,167.25016,277.14947,98.77580,307.47512,122.24075,165.40757,138.36515,84.18084,136.35673,154.90488,1.00000,1.00000,101.20270
121.43589,1.00000,1.00000,330.56784,254.75690,277.54930,113.34576,1.00000,185.00074,388.96814,1.00000,110.75447,1.00000,288.15950,114.19643,165.42313,216.21414,1.00000,258.63595,131.62311,1.00000,254.57639,243.78045,255.32936,1.00000,1.00000,1.00000,235.03659,230.15754,106.62568,219.50672,128.26080,239.38218,114.56894,91.82524,102.99707,240.78675,1.00000,1.00000,106.48934
112.82092,1.00000,1.00000,297.81511,237.11645,196.09024,145.11597,1.00000,175.93835,283.88053,1.00000,100.73413,1.00000,260.38598,84.95847,174.80591,230.58012,1.00000,285.40066,110.72383,1.00000,258.73059,301.60463,282.61644,1.00000,1.00000,1.00000,182.75157,328.17929,113.60764,201.97350,150.16828,166.89853,140.17780,99.33206,119.97946,147.85800,1.00000,1.00000,113.63260
148.75654,1.00000,1.00000,270.69387,346.42183,260.10303,148.78906,1.00000,204.08008,219.94774,1.00000,112.97808,1.00000,275.24745,120.59827,219.93097,207.06151,1.00000,246.59756,96.81293,1.00000,260.06047,242.37842,331.75753,1.00000,1.00000,1.00000,218.57473,278.95990,107.09535,225.16709,122.86870,177.97565,187.24701,69.31259,130.11047,143.85005,1.00000,1.00000,144.15050
130.74577,1.00000,1.00000,282.49163,238.90437,249.01379,131.49243,1.00000,229.25576,286.62293,1.00000,105.67560,1.00000,211.07791,128.19557,223.91873,217.57611,1.00000,274.39346,86.18548,1.00000,152.40187,191.94233,213.11650,1.00000,1.00000,1.00000,194.34266,292.56759,82.49963,205.44781,109.11079,194.18375,128.54397,102.65228,121.27149,210.34136,1.00000,1.00000,99.67665
181.57282,1.00000,1.00000,326.10861,285.20650,271.52269,132.22749,1.00000,183.52217,291.38616,1.00000,112.69166,1.00000,263.48335,117.10000,202.88828,175.93032,1.00000,221.21810,127.70902,1.00000,212.15737,169.91069,202.19373,1.00000,1.00000,1.00000,223.70899,310.86675,138.91722,196.86493,107.24731,182.63670,162.61046,116.28494,97.12139,172.75804,1.00000,1.00000,116.01310
156.81803,1.00000,1.00000,246.52653,288.25363,233.06593,174.81395,1.00000,178.23125,269.70811,1.00000,113.63157,1.00000,294.25051,120.40270,235.75659,227.97073,1.00000,221.26227,115.83657,1.00000,228.31505,267.00689,263.54039,1.00000,1.00000,1.00000,202.77602,265.16239,117.09124,257.90433,125.75351,143.64426,149.69140,117.29116,119.69791,169.30247,1.00000,1.00000,86.51757
160.91461,1.00000,1.00000,355.88414,277.94964,312.55423,129.10983,1.00000,202.89742,342.03892,1.00000,127.86498,1.00000,280.85967,111.34985,207.63984,211.24043,1.00000,271.83818,124.55946,1.00000,267.44178,199.37479,246.88746,1.00000,1.00000,1.00000,176.93301,276.02882,120.05734,177.38463,109.71840,187.23574,164.20055,120.58065,124.62840,220.12943,1.00000,1.00000,112.32622
154.52353,1.00000,1.00000,271.74619,239.33802,263.10526,155.19071,1.00000,250.97856,260.56485,1.00000,114.39211,1.00000,288.28334,117.40468,216.23551,166.28434,1.00000,295.25558,139.03680,1.00000,237.54731,200.93159,284.29716,1.00000,1.00000,1.00000,198.24585,333.34597,124.11866,281.08770,114.39973,208.37667,170.19498,114.52479,145.38098,131.83659,1.00000,1.00000,80.56528
183.32951,1.00000,1.00000,273.11760,197.72081,225.77492,145.55986,1.00000,232.05904,331.25618,1.00000,79.71383,1.00000,276.94773,118.78484,165.47982,272.68250,1.00000,278.86989,127.39019,1.00000,273.23696,173.65895,268.51555,1.00000,1.00000,1.00000,151.32620,258.47914,99.65285,213.79603,127.35763,143.74875,121.11613,106.72219,106.46596,185.77916,1.00000,1.00000,91.83942
170.32085,1.00000,1.00000,299.23088,272.28950,197.67449,154.19305,1.00000,197.19616,356.51887,1.00000,134.68299,1.00000,268.12772,129.81793,229.62909,185.36300,1.00000,234.51077,104.99690,1.00000,263.70494,202.33029,287.26891,1.00000,1.00000,1.00000,149.40352,224.33905,112.07631,166.71730,103.75143,152.44380,129.62662,129.52203,80.31376,122.19268,1.00000,1.00000,77.03577
193.83235,1.00000,1.00000,235.40136,254.38279,281.27151,130.94365,1.00000,224.23818,397.83771,1.00000,139.73204,1.00000,292.87966,67.20919,241.27784,230.57130,1.00000,318.98171,108.92621,1.00000,254.92346,149.90712,230.57574,1.00000,1.00000,1.00000,203.04998,294.88226,113.78541,274.48671,136.98473,180.06056,108.10741,106.83894,90.08924,195.38077,1.00000,1.00000,112.36820
142.93865,1.00000,1.00000,273.02181,350.59494,296.98087,134.34891,1.00000,212.24667,352.25638,1.00000,142.10656,1.00000,260.13154,121.82364,206.14810,259.94016,1.00000,237.39185,84.87689,1.00000,279.46381,212.88221,252.76511,1.00000,1.00000,1.00000,245.64990,338.80273,122.05295,217.19202,121.25207,158.27684,147.53170,129.92076,127.47784,161.02583,1.00000,1.00000,100.51348
167.95029,1.00000,1.00000,249.65378,214.13526,321.08971,121.55577,1.00000,202.86857,333.26864,1.00000,111.77998,1.00000,264.74173,109.50382,227.83863,239.64257,1.00000,238.71504,146.13445,1.00000,238.11034,194.98105,269.54857,1.00000,1.00000,1.00000,201.12807,269.90132,131.17851,264.99651,155.39556,163.79370,147.89126,89.28804,117.03416,190.50487,1.00000,1.00000,105.51611
195.17774,1.00000,1.00000,198.35659,217.44090,291.64501,122.93073,1.00000,193.90473,256.80120,1.00000,100.46868,1.00000,231.77178,105.85055,199.87777,247.78370,1.00000,251.96014,100.10371,1.00000,221.96913,275.34102,286.97699,1.00000,1.00000,1.00000,180.83938,307.15413,121.71596,228.26711,118.69982,151.57756,131.22275,111.43136,101.64147,191.97109,1.00000,1.00000,127.30151
125.68971,1.00000,1.00000,270.73326,232.59728,193.44169,148.72865,1.00000,115.71677,303.47705,1.00000,148.63670,1.00000,235.27797,139.12691,232.18829,255.41987,1.00000,260.27744,98.82131,1.00000,263.11270,211.84523,317.82236,1.00000,1.00000,1.00000,163.50991,233.46773,123.45918,243.75581,106.72200,123.47799,170.95348,119.64790,120.05900,186.85440,1.00000,1.00000,133.50844
134.69330,1.00000,1.00000,314.64785,226.32775,256.29796,126.41306,1.00000,212.24494,285.50497,1.00000,101.25340,1.00000,315.34800,102.89799,217.60759,202.52960,1.00000,240.92265,111.69131,1.00000,263.64400,184.79596,235.36346,1.00000,1.00000,1.00000,208.76430,356.35368,103.79106,200.32907,122.36843,128.06309,140.24896,111.24449,132.35385,208.84516,1.00000,1.00000,109.05114
151.47026,1.00000,1.00000,310.40003,298.61011,294.27397,153.07684,1.00000,249.34499,313.13044,1.00000,108.54767,1.00000,201.92570,105.79781,232.16424,277.69300,1.00000,247.82237,68.40355,1.00000,244.82410,239.17272,257.53353,1.00000,1.00000,1.00000,200.59394,299.91622,89.11717,214.14698,129.34300,174.24111,158.50824,93.99905,129.12354,173.57356,1.00000,1.00000,113.26853
174.34975,1.00000,1.00000,268.40616,282.57768,345.11950,144.77185,1.00000,147.51082,208.10283,1.00000,129.95221,1.00000,244.29154,125.00047,190.17333,186.73338,1.00000,219.15059,99.88941,1.00000,237.93034,167.89575,298.62338,1.00000,1.00000,1.00000,166.31086,330.08994,83.90150,161.82781,131.81386,183.47591,122.60123,115.00566,139.19930,169.91052,1.00000,1.00000,132.67671
129.96117,1.00000,1.00000,261.82139,289.95727,293.03996,179.73724,1.00000,182.32421,239.75990,1.00000,116.82792,1.00000,306.89410,120.97012,225.87764,203.49955,1.00000,290.49633,84.85005,1.00000,248.71551,266.75984,322.44708,1.00000,1.00000,1.00000,211.32709,330.64663,114.07278,238.37582,138.70839,155.73413,119.36444,113.37516,132.29112,192.14342,1.00000,1.00000,84.98061
142.21000,1.00000,1.00000,274.91747,271.78706,251.93534,126.17210,1.00000,198.64398,294.74862,1.00000,107.76457,1.00000,299.81753,140.20274,187.25783,146.83357,1.00000,241.44971,121.09802,1.00000,218.74102,223.56295,281.77402,1.00000,1.00000,1.00000,194.51295,324.10304,88.16801,136.77211,93.40563,174.82349,168.44312,111.19065,124.39111,190.85956,1.00000,1.00000,117.33688
156.09556,1.00000,1.00000,235.57858,272.09163,248.32161,139.43890,1.00000,167.95813,295.72260,1.00000,117.37198,1.00000,283.98656,109.81800,228.05345,223.19006,1.00000,269.58612,74.38846,1.00000,271.56945,212.45152,321.00959,1.00000,1.00000,1.00000,180.75626,329.23222,100.54037,261.00812,109.06526,152.02818,153.59520,75.87689,112.08349,238.47339,1.00000,1.00000,120.33676
185.07256,1.00000,1.00000,234.81297,196.81624,285.53506,170.54499,1.00000,248.17495,272.03684,1.00000,105.52713,1.00000,319.85678,138.49033,225.76713,171.14604,1.00000,296.27355,112.18170,1.00000,299.35270,224.38242,206.26783,1.00000,1.00000,1.00000,233.04871,394.04269,82.55120,231.09121,123.24429,180.72302,130.52122,127.33901,116.70978,175.82010,1.00000,1.00000,65.39582
129.92190,1.00000,1.00000,256.91629,281.94512,286.63891,175.10722,1.00000,196.40419,333.80639,1.00000,112.48344,1.00000,247.28603,129.98567,144.29268,249.76518,1.00000,267.48128,132.12434,1.00000,306.79527,225.06888,245.18911,1.00000,1.00000,1.00000,209.84749,304.89651,102.82440,239.88572,104.88635,132.03301,154.05933,134.62968,120.57844,206.33078,1.00000,1.00000,115.28813
161.12630,1.00000,1.00000,276.98427,223.72639,364.42793,168.79602,1.00000,155.65961,227.51831,1.00000,124.26814,1.00000,302.38740,143.01567,173.54591,166.24832,1.00000,230.65874,107.00821,1.00000,266.25318,175.51276,275.88842,1.00000,1.00000,1.00000,152.55644,277.86960,106.29663,209.69393,160.06261,148.37909,108.34748,110.11533,102.71735,185.34014,1.00000,1.00000,124.26081
134.20183,1.00000,1.00000,274.59327,227.07928,235.64453,159.96083,1.00000,229.03445,346.91690,1.00000,154.99696,1.00000,260.48410,102.36360,267.94360,277.64920,1.00000,246.91561,108.57686,1.00000,265.34447,170.00658,256.76683,1.00000,1.00000,1.00000,218.15967,280.22215,123.47147,180.11519,115.26156,175.67221,153.51462,99.97586,124.14402,165.27079,1.00000,1.00000,82.24958
118.27384,1.00000,1.00000,282.67525,232.61481,249.45777,140.61518,1.00000,191.75355,315.70151,1.00000,136.88775,1.00000,302.25708,90.57018,157.34195,172.56116,1.00000,234.82907,120.43656,1.00000,217.60433,182.36590,205.60637,1.00000,1.00000,1.00000,163.83431,340.91184,107.10973,227.89504,114.00527,122.39177,163.81785,111.80272,138.53003,161.43682,1.00000,1.00000,98.44360
155.57327,1.00000,1.00000,259.31108,215.44090,255.86119,138.57645,1.00000,206.02288,331.30190,1.00000,96.15963,1.00000,217.27362,130.71853,203.47368,220.12830,1.00000,287.64740,118.34675,1.00000,177.61588,220.08907,301.05135,1.00000,1.00000,1.00000,151.24276,314.24529,125.97125,234.29305,139.59394,159.62754,153.96928,133.51620,100.94844,181.32901,1.00000,1.00000,75.91313
169.67766,1.00000,1.00000,312.24164,237.85545,295.93418,174.25424,1.00000,180.06826,265.17550,1.00000,111.26288,1.00000,290.49636,110.47011,162.56251,189.96103,1.00000,240.22517,106.90943,1.00000,206.14876,219.86755,238.71076,1.00000,1.00000,1.00000,184.46953,317.82603,119.02418,254.08975,123.99017,183.17741,130.13921,106.53275,143.29734,202.00502,1.00000,1.00000,131.76455
135.72548,1.00000,1.00000,204.51123,272.33193,224.84833,163.25638,1.00000,182.93969,318.77536,1.00000,124.85922,1.00000,261.94919,117.14061,158.96823,245.83062,1.00000,250.85435,100.78717,1.00000,231.20197,149.20458,269.33524,1.00000,1.00000,1.00000,234.53764,380.13612,117.82572,197.46385,123.48344,160.99131,188.02962,107.24964,110.04907,186.32944,1.00000,1.00000,97.34779
164.16129,1.00000,1.00000,224.83519,212.83558,244.14486,141.15099,1.00000,241.95030,284.15389,1.00000,85.66758,1.00000,304.45870,102.93569,158.72938,191.15114,1.00000,222.78032,103.61970,1.00000,277.35567,197.23754,232.48928,1.00000,1.00000,1.00000,172.99144,309.70757,117.05915,164.38016,104.13545,240.66626,160.93932,114.48384,112.39572,113.29251,1.00000,1.00000,114.50892
156.62969,1.00000,1.00000,299.17795,285.89141,271.82594,156.52758,1.00000,237.97760,322.61900,1.00000,127.48461,1.00000,220.38862,135.36868,192.09629,207.82584,1.00000,217.03568,113.23835,1.00000,269.77981,232.95126,223.49426,1.00000,1.00000,1.00000,243.37412,217.81102,122.06070,284.16797,106.43531,165.85878,157.84744,121.45049,131.43959,205.36460,1.00000,1.00000,121.16427
157.34666,1.00000,1.00000,180.72090,302.62784,303.70498,147.01591,1.00000,204.97103,266.11855,1.00000,90.91026,1.00000,249.88104,158.16236,222.15200,198.13415,1.00000,255.64013,123.65688,1.00000,340.91802,181.45883,219.53595,1.00000,1.00000,1.00000,233.53877,303.83463,96.48536,164.96904,84.40873,131.51735,159.50994,103.88202,97.00615,219.44371,1.00000,1.00000,89.47665
